0
100
16
100
1 0.105816 0.899642 0.148296 0.622428 0.783795 0.984933 0.124192 0.307053 0.941862 0.754597 0.524037 0.293112 0.379574 0.0334308 0.72967 0.485483 0.862831 0.2282 0.787793 0.094993 0.644346 0.705341 0.813182 0.171506 0.0958546 0.656008 0.364634 0.33161 0.421715 0.993375 0.371722 0.71168 
1 0.2511 0.397194 0.982844 0.461919 0.674386 0.61718 0.319484 0.81257 0.767798 0.280233 0.977402 0.214255 0.0388776 0.790533 0.821601 0.91716 0.0867805 0.246518 0.62817 0.119594 0.389876 0.635815 0.115497 0.0290129 0.0683021 0.408949 0.48783 0.508007 0.597838 0.907852 0.888357 0.499986 
1 0.2511 0.397194 0.982844 0.461919 0.674386 0.61718 0.319484 0.81257 0.788772 0.281626 0.959214 0.197601 0.0388776 0.790533 0.821601 0.91716 0.0867805 0.246518 0.62817 0.119594 0.389876 0.635815 0.101423 0.035347 0.0683021 0.408949 0.48783 0.508007 0.9783 0.758242 0.340176 0.82423 
1 0.657699 0.944877 0.884977 0.255303 0.460839 0.534422 0.0404339 0.601739 0.147363 0.512968 0.62751 0.855263 0.946265 0.763173 0.518289 0.296693 0.403854 0.0576626 0.0246314 0.143844 0.862831 0.2282 0.801518 0.0764818 0.18473 0.905414 0.063013 0.384393 0.84178 0.595682 0.337203 0.722382 
1 0.34577 0.957569 0.991409 0.741422 0.636739 0.23143 0.276096 0.848487 0.785295 0.900737 0.276499 0.125749 0.768743 0.337838 0.255893 0.679522 0.106485 0.345796 0.876299 0.0650132 0.396342 0.569466 0.687828 0.17311 0.158643 0.173553 0.0707725 0.56154 0.775657 0.598318 0.750266 0.726119 
1 0.234667 0.260197 0.901207 0.132774 0.676027 0.0895037 0.256832 0.523249 0.933007 0.765398 0.123369 0.967159 0.600814 0.508351 0.465025 0.974922 0.0896934 0.351997 0.75118 0.969747 0.690006 0.529994 0.59302 0.555744 0.0368984 0.346734 1 0.250398 0.377448 0.114824 0.420124 0.867292 
1 0.105974 0.539733 0.632821 0.232608 0.797832 0.967759 0.649599 0.700074 0.689232 0.123948 0.0350791 0.781664 0.282312 0.410185 0.260275 0.870081 0.540559 0.917284 0.413981 0.00449136 0.917446 0.399557 0.307422 0.158954 0.863788 0.378759 0.44938 0.565225 0.832749 0.610657 0.161246 0.698569 
1 0.795738 0.222199 0.403845 0.976672 0.857898 0.89609 0.173282 0.429012 0.0996843 0.943866 0.956459 0.889883 0.464107 0.22867 0.837518 0.294297 0.300528 0.273232 0.321917 0.57771 0.770247 0.32001 0.122955 0.0237275 0.0228423 0.537916 0.849501 0.572425 0.547477 0.746787 0.61779 0.583828 
1 0.447733 0.578302 0.518072 0.166916 0.137496 0.91179 0.682346 0.982728 0.223069 0.226739 0.432947 0.403401 0.861203 0.549989 0.199552 0.0773595 0.243886 0.641876 0.923302 0.267799 0.314214 0.917326 0.837411 0.35303 0.809171 0.0213194 0.657271 0.336217 0.104294 0.412058 0.668692 0.93268 
1 0.744991 0.154785 0.571472 0.384537 0.416573 0.606843 0.825693 0.756759 0.348569 0.957189 0.254742 0.170105 0.56806 0.941094 0.0817913 0.469936 0.0104376 0.144884 0.919038 0.511895 0.910321 0.872547 0.92479 0.345332 0.289126 0.389783 0.896551 0.141167 0.23357 0.678942 0.11281 0.526939 
1 0.142838 0.798966 0.746448 0.0860182 0.384479 0.688268 0.629529 0.889866 0.324146 0.0213393 0.719247 0.407768 0.10841 0.391153 0.168628 0.847674 0.991077 0.849165 0.520544 0.315751 0.677565 0.427802 0.0334262 0.179648 0.970779 0.135982 0.563355 0.958509 0.206029 0.394505 0.998284 0.482901 
1 0.830771 0.020342 0.261221 0.408691 0.796471 0.949653 0.155826 0.0790829 0.129432 0.762266 0.445835 0.755335 0.749847 0.600768 0.261936 0.659923 0.297248 0.304487 0.556366 0.70798 0.0836418 0.291344 0.974955 0.259784 0.728212 0.428481 0.0474648 0.483078 0.62732 0.204293 0.895546 0.524741 
1 0.0879707 0.622934 0.0084761 0.300858 0.846705 0.333152 0.515517 0.479975 0.565508 0.208534 0.831196 0.722426 0.906178 0.964388 0.376017 0.414801 0.210318 0.209542 0.570421 0.871986 0.796632 0.152768 0.00160228 0.594415 0.953612 0.394799 0.812309 0.597438 0.237135 0.969882 0.204212 0.010919 
1 0.902501 0.201919 0.398892 0.772984 0.914208 0.86045 0.319484 0.81257 0.724522 0.0805724 0.274511 0.194247 0.575383 0.946285 0.0707059 0.415469 0.00612529 0.132202 0.919038 0.511895 0.116539 0.833677 0.785191 0.467851 0.274174 0.506185 0.852791 0.0948204 0.0587985 0.542713 0.689326 0.534117 
1 0.884038 0.678628 0.678079 0.353408 0.395958 0.962987 0.316154 0.821199 0.0834975 0.656398 0.221668 0.248382 0.348942 0.864952 1 0.828173 0.172262 0.412335 0.972698 0.504826 0.598989 0.614524 0.415193 0.501664 0.724439 0.170797 0.456014 0.0117415 0.111562 0.153709 0.545606 0.274264 
1 0.624461 0.0948446 0.91455 0.235112 0.0348815 0.769674 0.177955 0.792183 0.682397 0.27766 0.328189 0.623249 0.636725 0.963127 0.452421 0.531624 0.684967 0.87613 0.108913 0.145604 0.312143 0.0615744 0.72546 0.652596 0.967767 0.616754 0.365171 0.313731 0.231405 0.404477 0.643181 0.787179 
1 0.838285 0.104284 0.362748 0.483777 0.430414 0.12742 0.818822 0.715269 0.177053 0.924173 0.461418 0.459233 0.490265 0.999568 0.175423 0.554342 0.0335995 0.19032 0.200723 0.138072 0.858514 0.446918 0.40242 0.237288 0.8933 0.88021 0.92456 0.464342 0.695503 0.526364 0.00101328 0.87485 
1 0.950881 0.962344 0.21565 0.838896 0.766347 0.33245 0.92564 0.459904 0.44002 0.42344 0.807988 0.628279 0.451429 0.728875 0.311711 0.29127 0.0312466 0.0243678 0.572094 0.806066 0.23706 0.389042 0.765727 0.240269 0.00444795 0.40201 0.0466966 0.687861 0.362103 0.908574 0.702129 0.097967 
1 0.04606 0.57807 0.705554 0.279693 0.413563 0.998104 0.745787 0.411901 0.907467 0.130283 0.0755706 0.309929 0.736434 0.841928 0.207673 0.0895116 0.243886 0.641876 0.172887 0.942635 0.568374 0.525275 0.391227 0.81361 0.286465 0.140768 0.947244 0.601372 0.689326 0.534117 0.539563 0.149894 
1 0.34577 0.957569 0.991409 0.741422 0.563653 0.136265 0.317088 0.0260418 0.659405 0.795591 0.264347 0.174574 0.27944 0.693179 0.686738 0.417787 0.163389 0.516453 0.0720317 0.43666 0.0289232 0.813837 0.850022 0.340655 0.872797 0.106355 0.407736 0.654689 0.817427 0.850429 0.884054 0.649656 
1 0.36511 0.629908 0.133989 0.700277 0.430414 0.12742 0.818822 0.715269 0.177053 0.924173 0.461418 0.459233 0.871456 0.381633 0.593987 0.196479 0.873125 0.649664 0.010446 0.482529 0.526425 0.839217 0.181567 0.158925 0.830461 0.174972 0.699653 0.921811 0.820274 0.160147 0.261509 0.842419 
1 0.69865 0.677704 0.107775 0.333797 0.678079 0.353408 0.533609 0.908618 0.329797 0.403786 0.356963 0.079729 0.013048 0.820341 0.0450611 0.0604568 0.251257 0.906394 0.672499 0.761246 0.621198 0.137685 0.277167 0.657189 0.857384 0.134015 0.914788 0.993807 0.26348 0.209232 0.888357 0.499986 
1 0.756886 0.307802 0.855379 0.430807 0.55929 0.764516 0.0414732 0.374436 0.333637 0.531253 0.164045 0.37437 0.581236 0.246492 0.898432 0.858872 0.677585 0.927402 0.460663 0.0530803 0.704583 0.126058 0.185571 0.96887 0.280505 0.834117 0.220956 0.50311 0.481159 0.15375 0.77303 0.56748 
1 0.105974 0.539733 0.261941 0.0370457 0.529703 0.610928 0.292851 0.670449 0.588566 0.775612 0.926536 0.780855 0.0195837 0.13453 0.78222 0.405324 0.905516 0 0.12308 0.874418 0.47757 0.0824189 0.81417 0.416706 0.063013 0.384393 0.829023 0.615362 0.337203 0.722382 0.498201 0.360341 
1 0.258826 0.870723 0.788393 0.831956 0.117022 0.960095 0.707438 0.690693 0.203233 0.536886 0.021447 0.0502881 0.381617 0.0694225 0.147984 0.541304 0.733823 0.220805 0.704453 0.502459 0.878194 0.435419 0.381007 0.250914 0.868281 0.102999 0.670802 0.856546 0.31515 0.231955 0.460348 0.693277 
