11
4000
16
9.467985e+10
4.192461e+07 5.419696e-02 3.743306e-01 8.628095e-01 4.373672e-01 1.410981e-02 4.867353e-01 6.903238e-01 1.000000e+00 7.336807e-01 9.716490e-02 4.860500e-01 8.322191e-01 5.799474e-03 8.221661e-01 7.529863e-01 8.851583e-01 4.485134e-01 7.573728e-02 3.873635e-01 8.528230e-01 7.325671e-01 5.280367e-01 9.198386e-01 7.646880e-01 1.921183e-01 7.355392e-02 3.703538e-01 3.474492e-01 2.185965e-01 2.958890e-01 7.387795e-01 5.161623e-01 
1.911491e+07 2.611755e-01 4.997149e-01 2.192032e-01 5.040422e-01 4.628834e-01 8.329213e-01 3.194837e-01 8.125699e-01 2.528305e-01 4.188013e-01 8.938137e-01 7.579785e-01 8.626478e-01 1.072982e-01 2.883573e-01 1.437494e-01 9.728665e-01 9.828812e-01 5.714945e-01 4.174811e-01 4.055218e-01 9.253511e-01 7.282119e-01 4.284813e-01 2.303179e-01 1.799958e-01 1.573829e-01 5.129156e-01 8.151382e-01 4.560068e-01 7.901526e-02 6.292590e-01 
3.086971e+07 1.945401e-01 3.260504e-01 1.124985e-01 9.980322e-02 9.951234e-01 6.451368e-01 7.763029e-01 9.906878e-01 6.495988e-01 7.000745e-01 6.667820e-01 9.576963e-02 3.507908e-02 7.816637e-01 2.957516e-01 3.900483e-01 2.364097e-01 8.866749e-01 5.608367e-01 9.118438e-01 4.139812e-01 4.491359e-03 9.174457e-01 3.995569e-01 8.727968e-01 1.063550e-01 6.816134e-01 2.875836e-01 2.053023e-01 9.100125e-01 1.203235e-01 1.037363e-01 
4.727053e+07 9.914089e-01 7.414222e-01 5.463234e-01 1.233640e-01 3.816557e-01 5.811905e-02 2.963994e-02 8.779082e-01 5.258899e-01 8.003473e-01 5.536173e-02 3.122822e-01 7.211460e-01 8.415424e-01 2.225894e-01 1.064478e-01 2.438864e-01 6.418760e-01 6.004331e-01 5.876865e-01 8.037174e-01 1.447856e-01 1.209648e-01 6.452250e-01 7.902719e-01 1.357798e-01 2.639261e-01 8.739066e-01 9.811347e-01 5.851701e-01 8.997431e-01 5.144337e-01 
1.060978e+07 8.483328e-01 2.711961e-01 7.508528e-01 8.807520e-01 8.763492e-01 2.373392e-01 3.519422e-01 7.146192e-01 2.389076e-01 4.596500e-01 6.339095e-01 9.767097e-01 5.063053e-01 4.878834e-01 6.074106e-01 6.909726e-01 5.737750e-01 1.683164e-01 4.821559e-02 1.431355e-01 9.634434e-01 2.185273e-01 7.905696e-02 5.327697e-01 8.740057e-01 8.133637e-01 7.199835e-01 8.113046e-01 6.431814e-01 7.871794e-01 2.148077e-01 1.319265e-01 
1.029425e+07 1.145426e-01 6.726086e-01 4.954230e-01 8.505380e-01 8.938808e-01 5.257717e-01 9.147315e-01 9.589518e-01 2.959980e-01 6.018976e-01 4.664023e-01 3.407908e-01 8.255849e-01 1.804877e-01 4.445195e-01 6.668248e-01 2.114883e-01 9.720661e-01 1.402266e-01 5.309341e-01 1.630878e-01 9.623845e-01 9.199446e-01 9.395489e-01 3.228667e-01 4.652948e-01 8.254460e-01 3.051213e-01 7.691724e-01 3.522785e-01 9.358426e-02 3.215756e-01 
6.920317e+06 7.485169e-01 2.972811e-01 5.050525e-02 8.169761e-01 5.618162e-01 4.687153e-01 1.348125e-01 3.049739e-01 6.467693e-01 4.612139e-01 2.764993e-01 1.257486e-01 7.712523e-01 3.289334e-01 2.558928e-01 6.795215e-01 7.269203e-02 3.981101e-01 4.468846e-01 6.622149e-01 9.210646e-01 4.376201e-02 9.198669e-01 2.333725e-01 7.293572e-01 3.813256e-01 4.175844e-01 4.198022e-01 2.856806e-01 2.570002e-01 9.866534e-01 8.264083e-01 
3.654918e+07 4.073723e-01 2.355840e-01 4.728180e-02 1.536711e-01 5.045912e-01 4.979751e-01 9.345502e-01 3.457625e-01 6.210506e-01 9.871303e-01 9.518576e-01 2.732423e-01 9.188256e-02 9.489083e-01 3.089022e-01 7.656932e-01 2.846501e-01 4.011578e-01 2.714078e-01 5.178960e-02 1.356567e-01 3.324356e-01 7.331840e-01 7.274483e-01 6.208267e-01 2.073618e-01 3.147747e-01 3.282437e-01 7.186491e-01 9.744654e-01 6.573043e-01 4.917650e-01 
3.719026e+07 1.058158e-01 8.996418e-01 1.482959e-01 6.224277e-01 1.215538e-01 2.817611e-01 6.487997e-01 8.505367e-02 9.987705e-01 7.051837e-01 7.432609e-01 6.028967e-01 2.926541e-01 2.116459e-01 6.350424e-01 3.241491e-01 2.975888e-01 8.937286e-01 7.786186e-01 8.668889e-01 1.165385e-01 8.336772e-01 1.903610e-01 1.031395e-01 8.084109e-01 1.815116e-01 1.066133e-01 5.546076e-01 5.585694e-01 3.546945e-01 7.198300e-01 7.799508e-01 
1.820698e+07 8.747455e-02 6.066754e-01 4.618302e-01 9.841513e-01 3.213404e-01 7.200423e-01 8.650880e-01 8.619282e-01 1.826571e-01 7.705399e-01 8.749359e-02 4.545254e-01 6.074106e-01 6.909726e-01 5.897546e-01 1.720903e-01 3.994699e-02 1.581896e-01 5.608367e-01 9.118438e-01 4.247359e-01 0.000000e+00 9.174457e-01 3.995569e-01 8.727968e-01 1.063550e-01 1.019826e-01 3.407799e-01 1.010685e-01 8.342690e-01 9.046458e-01 2.021951e-01 
